"external_gene_name","log2FC","FDR"
"C17orf75",-0.166906865498175,0.470814289943186
"ZNF207",0.623908015370022,0.000398154515515135
"PSMD11",-0.305458085920802,0.0400946885630035
"CDK5R1",2.2025346549325,0.000324059450913405
"MYO1D",-0.406499124327596,0.404468969328812
"AC079336.5",2.50716689316813,0.000859369045398655
"TMEM98",-1.11916880456565,0.00797103141532451
"CCL2",2.62744766786903,1.01213885408316e-05
"CCT6B",-1.35108873000636,0.0056045250371928
"ZNF830",2.3848183737584,1.08548595724513e-05
"LIG3",-1.11836589576244,0.314809435840489
"RFFL",0.325658022790881,0.11699526348458
"AC004223.2",3.66032879493239,0.000926808372664064
"RAD51D",-0.863900590329936,0.0215895942880189
"NLE1",-0.58074426114695,0.0367947367426214
"SLFN5",-0.39095191928086,0.128098212709442
"SLFN11",0.0384933318003028,0.933054916814955
"SLFN13",-0.586444776077571,0.189310172910715
"SNHG30",0.706521716620007,0.0557305951501461
"PEX12",0.874433465944725,0.00330094903926972
"AP2B1",-1.03370665091803,5.86901831850124e-05
"TAF15",0.370572009090338,0.0118870614287738
"RASL10B",1.74567277622225,0.00972244787371916
"CCL5",1.56560094462101,0.000398635043177795
"CCL4",3.5953474554346,0.000673791140879741
"TBC1D3B",0.126844323426525,0.79425230058485
"ZNHIT3",-0.384163374457272,0.03307407984892
"MYO19",-0.503430814416656,0.0139246414469931
"PIGW",1.04280229530828,0.00177805054252084
"GGNBP2",1.26738062707144,7.78062771463225e-05
"DHRS11",-1.01240140417914,0.101728138393136
"MRM1",-0.336286855804054,0.21092621228555
"LHX1-DT",-0.475764125113031,0.352101798156445
"LHX1",0.164202727516442,0.860288359339813
"AATF",-0.200793365320526,0.140225357926865
"ACACA",-0.797054137262693,0.00187479978984205
"TADA2A",0.399130914920483,0.234605744567964
"DUSP14",0.288326654729874,0.0683789355639473
"SYNRG",0.843327189790571,0.0094773491349731
"DDX52",-0.0800965345874721,0.646231957380905
"HNF1B",-0.296150048712998,0.220075156456691
"TBC1D3L",1.08493475285462,0.00122457275014646
"TBC1D3D",-0.403129849308784,0.383193806538919
"AC233968.1",1.01575136530873,0.0991099803932552
"NPEPPSP1",0.975505357493859,0.0618307447607112
"MRPL45",-0.731170853364678,0.000775476499201975
"SOCS7",0.270170143567842,0.452574927052416
"ARHGAP23",1.02298205109711,0.128546245653981
"SRCIN1",0.664954058613338,0.190418163995852
"EPOP",0.824793211193506,0.00191407039778344
"AC006449.7",1.33596326530439,0.0126079160264411
"AC006449.2",2.32977831586403,0.00834389858248799
"MLLT6",0.618366565956334,0.02802820621672
"CISD3",-1.80326102648476,6.5411549236485e-05
"PCGF2",0.548555074812658,0.0331192312052628
"AC006449.5",0.6438803474519,0.328187615036728
"PSMB3",-2.0722996286743,7.65449548447176e-06
"PIP4K2B",-0.97191536709825,0.0177495402877931
"CWC25",1.39787132195309,5.89116689210067e-05
"RPL23",-0.432900287462039,0.00646965074547398
"LASP1",-1.21329251224743,2.9553047877884e-05
"LINC00672",-0.380848919126812,0.305811456744662
"CACNB1",0.722447749413014,0.17166704575285
"RPL19",-0.932159451081025,3.36464138983795e-05
"FBXL20",-0.356536133388802,0.327744961441976
"MED1",1.66801854527374,1.86549814915255e-05
"CDK12",0.647567560515294,0.00600662885425478
"AC009283.1",1.96913493420278,0.000588762981131073
"STARD3",-1.23667372375442,0.000472689353641127
"PGAP3",-0.895248634371787,0.0123272297294601
"ERBB2",-1.48086150566565,0.000108696897968969
"MIEN1",-0.610168940787352,0.0198922293105131
"GRB7",0.265586462234491,0.604326620033711
"IKZF3",2.76748716956223,0.000969133221557836
"GSDMB",0.666494186917496,0.0295062118028814
"ORMDL3",-0.858248929227644,0.0195900174832988
"PSMD3",-0.964678644562846,9.77033359834313e-05
"MED24",-0.00635795872749959,0.973767946148618
"THRA",-1.12913084675673,0.00755469718719827
"NR1D1",5.1133921184176,4.80045498545804e-07
"MSL1",1.17632764891649,4.38570240199934e-05
"CASC3",1.04878894329886,0.000280302186819379
"RAPGEFL1",0.69401622187143,0.0634810012704993
"WIPF2",0.625456995623397,0.00299020462139258
"CDC6",-1.57256878621027,0.00157957740408789
"RARA",0.0869097913957666,0.763993847640728
"RARA-AS1",1.29280486000677,0.0216229547383261
"GJD3",-0.379709635166329,0.517409900740513
"AC080112.2",-0.307790585908125,0.231133404908902
"TOP2A",-1.11772607760374,0.0061752928457769
"IGFBP4",-0.0269958042526028,0.822030958580181
"AC018629.1",-0.609326509867477,0.262951666770743
"TNS4",0.999478991610314,0.00830498747116972
"SMARCE1",0.327238136408213,0.0211903983500296
"AC073508.3",-0.276348354632148,0.573640751621116
"KRT10",0.307221129560578,0.0680614629438363
"TMEM99",-0.284076955437155,0.350940612942015
"KRT15",0.131676268352581,0.768145209052309
"KRT19",-1.3439241474143,0.000341134010354036
"KRT16",0.763890597537243,0.141842091580207
"EIF1",0.160249877103949,0.192992648759068
"HAP1",-0.229849299824118,0.677210761787467
"JUP",-1.30013924674626,4.05708562180875e-05
"P3H4",-1.2926400559227,0.000796608279287105
"FKBP10",-0.852611304537842,0.00457874198921293
"NT5C3B",-1.05746321143634,0.000390137877605962
"AC125257.1",0.753569365826714,0.481255553361556
"KLHL11",0.838804729436227,0.0083185637606959
"ACLY",-1.19832569888556,6.918752911816e-05
"TTC25",0.0891722313822391,0.839933767566728
"CNP",0.63076533518574,0.00213367645042443
"DNAJC7",-0.335313955816393,0.0217125071958958
"NKIRAS2",0.125479513078816,0.471975597380294
"C17orf113",0.753350853597766,0.0684648212263102
"KAT2A",0.481764824354221,0.0249287010840833
"AC099811.2",1.90012177088882,0.011891411289736
"RAB5C",-0.919556953565696,0.000223185814580263
"GHDC",-0.00905051484500636,0.977344199703361
"STAT5B",0.0227134183642833,0.948477561534093
"AC099811.1",3.41769516674868,0.00228222717997385
"STAT5A",1.90257457094692,0.000839557634607132
"STAT3",-0.325985486726168,0.0717240962637454
"CAVIN1",-0.823277496053673,0.000124481330337945
"ATP6V0A1",1.11477403586487,0.000178665420807539
"AC067852.3",0.143983727923025,0.80075055573975
"NAGLU",-0.525442896006629,0.171917966690115
"HSD17B1",0.416684990990772,0.426332062901779
"AC067852.2",-0.435489397730062,0.100930529876717
"COASY",-0.213176371823226,0.205678033834458
"MLX",-0.0910017487894809,0.567213339557785
"PSMC3IP",0.307967274247486,0.325211777495082
"AC067852.5",2.32996457187349,0.0053243038290117
"RETREG3",-0.799002985840056,0.00424101275291201
"TUBG1",-1.12091123507628,0.00023450217880102
"TUBG2",-0.153953245794866,0.572062050495853
"PLEKHH3",0.1727494804558,0.593857537035045
"CNTNAP1",-1.0105260401102,0.020406740976811
"EZH1",1.73657603631791,0.000257921601711303
"RAMP2-AS1",1.83941924610749,0.000584091441117761
"VPS25",-0.721138881915126,0.00266215039460099
"WNK4",0.235852230543346,0.65360111669848
"COA3",-2.19892600624962,2.6348418109742e-05
"BECN1",-1.13242856660739,6.32248229251877e-05
"PSME3",-0.681804023389233,0.00617084542369011
"AOC2",1.56022141429596,0.000699281858341937
"AOC3",2.46770062806437,0.00150630116142703
"AARSD1",-0.414767735870933,0.143880298577215
"PTGES3L-AARSD1",-0.955216229199456,0.160125760357567
"RUNDC1",0.107428647289151,0.476108208040262
"RPL27",-0.500759149167806,0.00133829154603227
"IFI35",2.5293307928982,0.000162589898613898
"VAT1",-1.21986013858967,6.8104256017378e-05
"BRCA1",-0.169603285140076,0.449300956330197
"NBR2",-0.472887703107661,0.218347174593434
"AC060780.1",1.25087405031025,0.000263516782299801
"NBR1",0.546065537024945,0.00478745049404438
"TMEM106A",0.907678658710903,0.0416315371119988
"AC024051.12",1.728444844857,0.00477064844220491
"LINC00910",0.503599356399567,0.181038687025563
"AC109326.1",2.54496663078852,0.00142354182595001
"ARL4D",1.50100781897066,0.000260728949155281
"DHX8",-0.286901386550006,0.0835007466011574
"ETV4",-0.476172934341394,0.121922609275114
"DUSP3",0.779333051358476,0.000269092228412432
"CFAP97D1",1.7478443961848,0.0227438350829256
"MPP3",-0.343265726639306,0.672337550524447
"MPP2",-0.839079772240933,0.0559976765897533
"TMEM101",-0.148905668643606,0.386514044441831
"LSM12",0.404395851874119,0.13676105709378
"G6PC3",-1.71375137034959,7.09989311433835e-05
"HDAC5",0.207580903399984,0.319676214307782
"HROB",0.257260542014524,0.589131526687436
"ASB16-AS1",-1.24138636578799,0.0162745500006355
"TMUB2",-0.00695670615196021,0.970361015777496
"ATXN7L3",1.41976422223177,0.000520656886850172
"UBTF",-0.625941737709968,0.0020815009145092
"RUNDC3A-AS1",-0.345213182670507,0.476108208040262
"SLC25A39",-1.13718193456719,0.000252595781436047
"GRN",-1.08455958443625,0.000112552832750447
"FAM171A2",-0.879194897881258,0.179933365128791
"GPATCH8",1.40122142346712,0.00258517631109754
"FZD2",-2.07249527898955,0.00198556843239563
"MEIOC",0.015483864771043,0.977969733690544
"CCDC43",0.537234807846458,0.00473435175511428
"DBF4B",0.491734768064727,0.258895670718855
"ADAM11",0.196681517275605,0.749234035882728
"GJC1",1.33267597273072,0.000652740814382833
"EFTUD2",-1.43476164187246,0.000999004833140425
"CCDC103",-1.76540598873243,0.00396140510470853
"FAM187A",-0.951392038939913,0.0335506424736084
"KIF18B",0.271852282607218,0.499803204301698
"C1QL1",-0.981789458521392,0.0132025390759866
"DCAKD",-0.719425814597713,0.0129940334528415
"NMT1",0.0848964810812245,0.60558753785403
"PLCD3",-0.724529622176497,0.00195558454514472
"ACBD4",-0.435207532208941,0.14149962948138
"AC142472.1",2.27103844421222,0.000820785253245322
"HEXIM1",0.0890279072155906,0.48175336046366
"HEXIM2",-0.476880473428507,0.150768105962495
"AC138150.2",0.544040949307478,0.27817073233548
"AC008105.3",1.18648071638607,0.0889532860188758
"FMNL1",1.08370173575548,0.022954484102231
"MAP3K14-AS1",0.419973659169345,0.480894240207445
"MAP3K14",-0.43907207188116,0.109001331195359
"ARHGAP27",0.860359411077951,0.0111016578656608
"PLEKHM1",0.985625146603731,0.00798797028550611
"LRRC37A4P",-0.900899829350439,0.0104982055954709
"AC091132.3",0.465500696093068,0.236865255038578
"AC091132.4",1.11817346757624,0.0422833799868043
"LINC02210",0.313619415390472,0.564664320665686
"MAPT",-0.966513199529941,0.0274806537000841
"KANSL1",1.76889356471145,1.06403864144246e-05
"ARL17B",0.807951187950896,0.0279674876651708
"LRRC37A",1.14829277518205,0.0323041287471539
"LRRC37A2",0.754665568676506,0.0120725970481786
"ARL17A",1.40079161679215,0.000976936028930252
"NSF",-1.01690736917967,0.00849047194051648
"WNT3",0.671184417796536,0.0228582021275922
"GOSR2",0.425657205098295,0.0358617357395688
"AC005670.3",1.05626475717997,0.00358146079809536
"CDC27",0.994187309648957,0.000326422953837678
"ITGB3",1.49624922725396,0.00116808042587687
"EFCAB13",0.547621777632761,0.445490990461472
"MRPL45P2",-0.25111982597264,0.672644538420359
"NPEPPS",0.711134052518937,0.000608008920769729
"KPNB1",0.140640767758216,0.286118962853774
"TBKBP1",0.444714350174129,0.481723776373463
"OSBPL7",0.247522612915001,0.536025416887789
"MRPL10",-0.149385107134991,0.305751029451166
"SCRN2",-0.861817550508735,0.0165260624191399
"SP6",0.577883166540082,0.266278708808723
"AC018521.5",-2.25864720950196,0.0145385889085463
"SP2",-1.08946771027467,0.121788582519618
"PNPO",-1.78956316310274,0.000126882673900673
"CDK5RAP3",-0.354123128315812,0.110724584584149
"COPZ2",-1.13168848022734,0.00590036940988137
"AC004477.1",0.959895686112858,0.0480677092395441
"NFE2L1",-0.99271930593819,0.00167619755236563
"CBX1",-0.684506333001251,0.00191416439643638
"SNX11",0.150078579881513,0.436741306143723
"HOXB3",1.16716944905107,0.0179883940614328
"HOXB5",-0.622495093977641,0.149742161631666
"HOXB6",0.55244046355567,0.0580738360035388
"HOXB7",-0.578028117287532,0.0526631064281946
"HOXB8",0.163073034054555,0.715368484878815
"HOXB9",0.175619087912966,0.468790063364131
"AC103702.2",0.605806726211537,0.0723225770723054
"LINC02086",1.02439872742794,0.0165829002045022
"HOXB13",-0.799428346478054,0.118703034180259
"TTLL6",-1.46014507171544,0.00499707258280936
"CALCOCO2",0.225667897152982,0.194599527219101
"SUMO2P17",-0.0105500313457563,0.991859143098227
"ATP5MC1",-2.15536933114627,2.44143702899019e-05
"UBE2Z",0.685281024132031,0.00149949393260962
"SNF8",-1.26210524333267,6.54793705936888e-05
"GIP",-1.53653251195891,0.0275184628142878
"IGF2BP1",0.326005346674095,0.0767785382691284
"AC091133.5",1.76117641685325,0.0514047689551425
"B4GALNT2",0.708101176304027,0.0665431338970462
"ZNF652",-0.286502745390326,0.406653245808548
"PHB",-2.74379115567241,3.95434103937072e-05
"NGFR",1.63114012948739,0.00261739801180949
"SPOP",0.521540525507554,0.0632267921825502
"SLC35B1",-0.507319189280129,0.00913928891464378
"KAT7",0.299557987787052,0.0927757015013698
"DLX4",0.437836201238223,0.264598050264489
"ITGA3",-0.224192800786534,0.299012060467814
"PDK2",-2.44229503130527,0.0018922555408116
"PPP1R9B",0.172967472515346,0.364599313674489
"COL1A1",-0.042541916613748,0.893449695311278
"TMEM92",0.319149955851838,0.343962321693658
"XYLT2",-1.31395284074364,0.039533799269926
"AC015909.5",1.18765355637045,0.0186953796860064
"MRPL27",-1.53282117931454,4.78513348798479e-05
"EME1",0.489222770396499,0.347870564710744
"LRRC59",-0.71713624913426,0.000237585292058583
"ACSF2",-0.746680551864983,0.0967712653729337
"RSAD1",-0.414134419740633,0.107988870222747
"SPATA20",-0.914285488078137,0.000212213514390635
"CACNA1G",-0.728102372536127,0.0283179936894341
"ABCC3",-1.0009894322787,0.000130651363513689
"ANKRD40",0.10912486551339,0.386514044441831
"LUC7L3",0.812405852196483,0.000448982001357396
"TOB1",0.540590139971484,0.00523781906085585
"TOB1-AS1",1.13611977479853,0.086744535694
"SPAG9",1.67437841693981,2.10668137550506e-05
"NME1",-1.79200346588023,7.57264276989342e-06
"NME1-NME2",-0.782942650627779,0.216788408953744
"NME2",-0.873761046582666,0.000108516206657156
"MBTD1",1.55775383966874,0.000171980439196851
"UTP18",-0.188904855462446,0.211999974004209
"TOM1L1",-0.560120085003558,0.00849641830795581
"COX11",-1.58324569261923,0.00625269706791688
"AC007485.2",-1.35151211000125,0.00428265713446006
"STXBP4",0.531276853323581,0.0162874461067247
"HLF",-0.0922464203972402,0.922999167495287
"MMD",0.781678781363946,0.00486335465237679
"PCTP",-0.644909865452553,0.00574058031260366
"C17orf67",1.06868068299171,0.00775933737697214
"DGKE",0.459081116114612,0.115117130459382
"TRIM25",1.56309496462532,7.79295013464913e-05
"AC015912.3",2.92333946122595,0.000355634914644936
"COIL",1.35896258926833,0.00014224408777893
"SCPEP1",-0.685655680749835,0.00952139718323281
"AKAP1",-1.22150146374576,0.00181635613333593
"MSI2",0.180992412935283,0.768530247601202
"MRPS23",-0.915535218212867,0.000612799890627382
"CUEDC1",-0.570416773146502,0.00724250544614513
"VEZF1",1.76101939560736,1.47440546501265e-05
"AC015813.2",0.896442090043976,0.104819625903434
"AC015813.1",0.549312436044852,0.0288577942973242
"SRSF1",0.676117499964626,0.000679192060254198
"AC015813.5",-0.363078406599639,0.514227546838745
"DYNLL2",-0.742970836224001,0.00146089960010546
"AC015813.6",0.173498629415123,0.512044014565546
"MKS1",-0.959219538684012,0.00991751061824805
"SUPT4H1",-0.731353744964028,0.000644080245277955
"AC004687.2",2.12635363167966,0.200208095617178
"RNF43",-0.866103123605244,0.0136546812192508
"MTMR4",1.22675662244002,8.34683846458071e-05
"SEPTIN4-AS1",1.70134617292359,0.00373665176723659
"RAD51C",0.0595208320913461,0.727932366426263
"PPM1E",2.21479126475447,0.00136513123468738
"TRIM37",0.177499805961972,0.364723533960173
"SKA2",-0.258462433284313,0.522087398978212
"PRR11",-1.89940459640237,0.0120939763502538
"AC099850.3",3.47015048571444,0.00999016003875607
"SMG8",0.285058016324477,0.0991099803932552
"GDPD1",-0.234107201699997,0.60202505347046
"YPEL2",-0.501923078883582,0.383432264549082
"DHX40",-0.242922618587089,0.20064787162985
"AC091271.1",0.330913836459921,0.522294807151102
"CLTC",-0.541410899051944,0.00101959681029443
"PTRH2",0.176951231572007,0.207652736798346
"VMP1",1.41316231196391,9.79537991008988e-06
"TUBD1",0.0990815583654635,0.69207117197346
"RPS6KB1",0.08359257642353,0.671190794330715
"RNFT1",-0.639811560367209,0.0248400684783717
"TBC1D3P1-DHX40P1",2.51513298395524,0.00761934631850449
"HEATR6",0.438123813745828,0.132970212027649
"AC025048.6",-1.36935475138888,0.0562970007466186
"USP32",0.054393688983267,0.803639833760074
"APPBP2",1.61875912795761,0.000319963761609395
"AC011921.1",1.62917956650829,0.00279685213149358
"PPM1D",1.32192353372337,0.000260529167212202
"BCAS3",0.380402553651654,0.0632353951559893
"TBX2",2.17572680686959,0.000278453602435317
"TBX4",1.38907579151794,0.0218084080187384
"BRIP1",1.12249766285574,0.00605511377859113
"INTS2",-0.100093939351501,0.558524951259111
"MED13",1.61049174137132,1.16969107250387e-05
"AC018628.2",1.75826612985672,0.00736100424918374
"EFCAB3",0.902221923467774,0.0593179024702148
"METTL2A",0.14084572612899,0.50147517239574
"TLK2",1.94794406263029,2.80734253818706e-05
"MRC2",-0.885287894403311,0.000380651139863999
"TANC2",0.63923308966882,0.0858788111821113
"CYB561",-0.57953401951636,0.0633265251648038
"DCAF7",0.418887559166635,0.138829236343867
"TACO1",-0.77482481097888,0.00555962286523461
"MAP3K3",0.055854593134552,0.819886641205589
"STRADA",0.132605220594029,0.693740389235391
"LIMD2",-0.821109424217804,0.117979966330617
"CCDC47",-0.589146456824742,0.00476389522188732
"DDX42",0.742486656292188,0.000450534149723497
"FTSJ3",-0.431502892760325,0.0828611048343376
"PSMC5",-1.32063194120915,2.55162074150556e-05
"SMARCD2",-1.42700174893543,5.86690610275017e-05
"ERN1",0.711760084300454,0.064771203388217
"SNHG25",-0.375580616507707,0.432798522772206
"TEX2",-1.04075602817008,0.0255555699500223
"POLG2",0.58511546275741,0.0724466886976103
"DDX5",0.736997073864587,0.000210343252182874
"CEP95",1.73289341962046,7.78062771463225e-05
"SMURF2",1.06983905004705,0.000126882673900673
"ARHGAP27P1-BPTFP1-KPNA2P3",0.657470846352914,0.0727310038069927
"KPNA2P3",1.4781108707216,0.0249332751591922
"PLEKHM1P1",1.21832664826805,0.00333434056076929
"LRRC37A3",0.333800618696664,0.587222459900017
"AC103810.2",1.19794262603055,0.0226750810951026
"AMZ2P1",0.792322113608497,0.0102729867285118
"GNA13",1.21966650556469,9.92703275285309e-05
"RGS9",0.0834427789473789,0.797493612587297
"AXIN2",0.26123788847437,0.27894917486086
"CEP112",-0.0186310862414219,0.962722504390298
"APOH",-2.29864078816418,0.000112440644218232
"PRKCA",-0.672681073377605,0.000398154515515135
"CACNG4",-0.810819522405087,0.0228992778109995
"HELZ",1.50678162573221,3.91299976435134e-05
"PSMD12",0.393259070723112,0.0177683214405716
"PITPNC1",0.0284913436979554,0.960771319818541
"NOL11",0.816124751116591,0.00330767670702304
"BPTF",0.431179522022207,0.0238068204864361
"AC134407.2",2.54441032729724,5.89116689210067e-05
"C17orf58",-0.989805312219328,0.0310417908127664
"KPNA2",-0.307354472918917,0.0629704625737575
"LINC00674",-3.40230159441174,0.00385203769680546
"AC005332.6",0.144753168954677,0.514313977403083
"AC005332.3",0.327003445274056,0.579927897276811
"AC005332.5",0.83410459437315,0.0234331144512527
"AC005332.4",1.92233695437535,0.0153687605725063
"AMZ2",-0.0282243382169177,0.861650509554148
"ARSG",0.0908423766373156,0.851707894740002
"SLC16A6",-0.571086323814321,0.193842253473004
"WIPI1",-0.0758353135293601,0.783720853546673
"PRKAR1A",-0.287636242537485,0.0721750107476802
"ABCA5",0.987777532902934,0.00432203891908466
"MAP2K6",-1.1674107508717,0.0112407976425512
"KCNJ16",-0.754018955673724,0.294387984553361
"KCNJ2",0.143378741959829,0.733389698439277
"SOX9",2.23379588273504,3.21907189023249e-05
"LINC00511",1.98459522163383,0.0111702960145718
"SLC39A11",-1.59392777778045,0.000342458821462885
"SSTR2",2.66352319028781,0.00239437254715619
"COG1",-0.0703184532762069,0.807458606950961
"FAM104A",-0.543408279964387,0.00866770588884952
"C17orf80",-0.538675889415705,0.0880163014968929
"CDC42EP4",0.229984027115002,0.105332155392913
"SDK2",-0.830752252530843,0.0620306376158101
"RPL38",-0.42276962975797,0.049663116556708
"TTYH2",-0.694052696733955,0.099459177634024
"GPRC5C",0.862154427161055,0.00579262609483698
"RAB37",-2.17264389560896,0.00216218286280547
"SLC9A3R1",-1.68091932182275,0.00135074222891214
"NAT9",0.479540893705678,0.034287362310441
"TMEM104",-1.2328499513207,0.00874499674438185
"GRIN2C",1.02356358799607,0.00334548478801614
"FDXR",-0.890762260072764,0.0015562745359438
"HID1",-0.188147003386738,0.608157688827742
"CDR2L",-0.311672225950787,0.0673455806179858
"MRPL58",-0.674318841213283,0.00790826658787862
"KCTD2",-0.125997866097351,0.529350566895263
"ATP5PD",-1.67781106976364,1.28758276946528e-05
"SLC16A5",-0.748175723456884,0.0123851354873522
"ARMC7",-0.674251359597745,0.0503875680243559
"NT5C",0.526180269376511,0.0154095578049534
"JPT1",-0.215623872396401,0.159597291166027
"SUMO2",-0.439635744206349,0.0120155237514979
"NUP85",-0.832627667738778,0.00362708918573387
"GGA3",1.1466164117825,0.000273105686941842
"MRPS7",-0.862167221455879,0.000292437814587015
"MIF4GD",-1.11909659233478,0.00343950578620445
"SLC25A19",-0.405123951212773,0.252365312621654
"GRB2",-0.77808064157925,0.00344561719502386
"TMEM94",-0.482520511225979,0.0543868865848192
"CASKIN2",0.183595953485713,0.718199734323582
"TSEN54",-0.532091251651752,0.156741454516112
"LLGL2",-1.65734183499844,0.0291110146047678
"MYO15B",-0.176803886678182,0.69379991270734
"RECQL5",-0.30917555767954,0.361122241424065
"SMIM6",-0.709483504274855,0.184588738108333
"SAP30BP",-0.00359545476459204,0.989478190888215
"ITGB4",-0.58613524055255,0.0292287433721036
"GALK1",-1.31043676118055,0.00185060191748321
"H3-3B",0.498143221887332,0.00115670835237073
"UNK",-0.186059098593721,0.571604364808379
"UNC13D",-0.614757921477801,0.263308513301137
"WBP2",0.907222618646295,0.000494605189896746
"TRIM47",0.276598412525055,0.300238647250084
"TRIM65",-0.595646668502698,0.0103630227147216
"MRPL38",-0.793576686119687,0.011657933204045
"FBF1",-0.251677273492973,0.600905477129859
"ACOX1",-0.0589186181992228,0.833470234863948
"TEN1-CDK3",0.199229605568581,0.779556144926855
"TEN1",-0.177181386231964,0.743843081663305
"CDK3",1.08642546716582,0.0620559822864718
"EVPL",1.93086712107128,0.00037483932872442
"SRP68",-0.434145794235797,0.123001029465707
"EXOC7",-0.672397957780009,0.0111704483511858
"RNF157",-1.136428934672,0.121898347955038
"UBALD2",0.76141492199701,0.0307633823048411
"PRPSAP1",-0.564892771566982,0.095938005600454
"SPHK1",1.8649423709333,0.000110650833805467
"UBE2O",0.150914310304015,0.457032463382797
"RHBDF2",-0.679500395996035,0.00288717425962045
"CYGB",-1.32112583775635,0.0273089301048807
"AC015802.4",1.03753763233103,0.051094079207108
"SNHG16",0.241220009762265,0.0492604516904282
"ST6GALNAC2",-1.90343640932874,0.0880537903427881
"MXRA7",-1.02354621287319,0.000248819379824449
"JMJD6",1.2260600128894,0.000122085764798361
"METTL23",-0.40953218223844,0.0384083359113335
"SRSF2",0.1002351983516,0.36080699408077
"MFSD11",-0.230090179416751,0.224804364932944
"LINC02080",3.49933758689786,0.00082784690995268
"MGAT5B",-0.645469055655584,0.0363729033194303
"SNHG20",2.62894818034315,2.5187917624014e-05
"SEC14L1",0.143117712506904,0.570048372691792
"SEPTIN9",-1.30422631332192,0.000100046448352907
"TNRC6C",-0.583093821330447,0.246953065122311
"TMC6",1.08312598659416,0.060568668773742
"C17orf99",2.15308885041789,0.0102194674791417
"SYNGR2",-1.39443920922108,4.4205929121872e-05
"TK1",-2.43512517491158,1.67479710360495e-05
"AFMID",-0.462368687959054,0.269500270386316
"BIRC5",-0.89214028453603,0.0213895291336823
"LINC01993",1.75718807226444,0.016408115391663
"SOCS3",1.97801481865627,1.30993522674357e-05
"PGS1",0.440582988387058,0.0777807916238437
"DNAH17",3.26171695843294,0.00146027871736015
"CYTH1",1.65344275969623,2.68034489750806e-05
"AC022966.1",1.49252455422951,2.08766667063838e-05
"AC022966.3",1.90237430541174,0.0145852160518526
"TIMP2",-1.16688058780677,0.000144196769083258
"LGALS3BP",0.171856868951678,0.398847727679675
"CANT1",0.39142181204367,0.0408934743588334
"C1QTNF1",0.818682680050817,0.000878471403646472
"ENGASE",1.50083681297962,0.000115840297317584
"RBFOX3",-1.19153391491609,0.00256059580078284
"CBX2",-0.818180452126512,0.0211597380715598
"CBX8",0.0442989574325846,0.864321763985365
"LINC01977",-0.782129207345573,0.221426845039741
"CBX4",-0.142003002206247,0.384803418886773
"TBC1D16",-1.3249160477391,0.000303409307227491
"CCDC40",-1.34816220510196,0.115464181434529
"GAA",-0.920826446068936,0.000361992166011816
"EIF4A3",0.219604592576127,0.356464789512172
"AC087741.3",1.90574239809647,0.015166236939438
"AC087741.1",-0.141622376300779,0.609121752468218
"SGSH",-0.133091322100759,0.728535944019432
"SLC26A11",-0.0317075820094068,0.93880283353602
"RNF213",1.90695246617611,2.97805207808458e-05
"AC124319.3",-0.217499800305522,0.862037689795636
"ENDOV",-0.148016097950686,0.614285131056974
"NPTX1",2.4965226442491,0.000279784815090107
"RPTOR",-0.25873227293486,0.285583751125991
"CHMP6",-1.03105623441098,0.0102222472783362
"BAIAP2-DT",-0.760123867238481,0.0501332753968303
"BAIAP2",0.369161446910636,0.111747611772625
"AATK",2.44440338377827,0.00431942626927463
"TEPSIN",0.0202021886449592,0.93435118877919
"NDUFAF8",-1.48487468898459,0.00126033974993441
"SLC38A10",-1.50143871449765,0.000232882755771442
"LINC00482",0.911405674874559,0.192479442552155
"AC027601.6",1.24358644472837,0.00766223470617512
"AC110285.2",1.7495817726131,0.00127510651123057
"BAHCC1",-0.480943312762468,0.307355609437983
"ACTG1",-0.520287600598129,0.0009208787547151
"AC139149.1",-3.21913516743529,0.00363813658702312
"FSCN2",-1.46084436933302,0.0129765911946089
"FAAP100",-1.00585908528447,0.00659476415203851
"NPLOC4",-0.859410136813433,0.00787322512235298
"TSPAN10",0.86627646597125,0.118934852062436
"OXLD1",-0.776847998599881,0.104520887219895
"CCDC137",0.766708576560327,0.00500560654080877
"ARL16",-0.853506718791177,0.0022633203211903
"HGS",0.562094656144762,0.00547760959300036
"AC139530.3",-0.153899654624953,0.810866330862689
"AC139530.1",0.925843291513756,0.035772854664034
"MRPL12",-1.49852138898468,3.40642877609988e-05
"AC139530.2",-0.978616242175164,0.0534441316545783
"SLC25A10",-3.4120825452219,0.000106702733800414
"MCRIP1",-1.19038589252186,0.00108334377055173
"P4HB",-1.09879474586703,0.000644080245277955
"AC145207.9",1.99235861151515,0.0142447023822406
"ARHGDIA",-0.448584026208503,0.03992455649394
"AC145207.5",1.2324413876516,0.0219343827531704
"ALYREF",-0.61048948194197,0.0100399626968807
"ANAPC11",-1.99459771209599,1.71470000495647e-05
"PCYT2",-0.630579132554998,0.0388991624898408
"SIRT7",0.10294982353463,0.655739820086247
"MAFG",2.00124442800923,5.59154080245654e-06
"MAFG-DT",-1.72808209539381,0.024990127876346
"PYCR1",-1.53041291141303,0.000503114838277517
"ASPSCR1",-0.486250804846216,0.0825899227017667
"CENPX",-1.55334991293318,8.73761535823621e-05
"LRRC45",-1.45416210914665,0.00955328419899361
"RAC3",-0.691442978658283,0.060534879938479
"DCXR",-1.41735790658792,0.00558665063032141
"RFNG",0.201763971868981,0.579220566752362
