sitelink	item	itemLabel	go	gene_symbol	entrez	ensembl_gene_id
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPN9	5780	ENSG00000169410
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP14	11072	ENSG00000275932
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP14	11072	ENSG00000276023
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPN21	11099	ENSG00000070778
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	INPP4A	3631	ENSG00000040933
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPN3	5774	ENSG00000070159
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PFKFB1	5207	ENSG00000158571
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP5	1847	ENSG00000138166
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP4	1846	ENSG00000120875
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP6	1848	ENSG00000139318
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP2	1844	ENSG00000158050
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP8	1850	ENSG00000184545
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP8	1850	ENSG00000273793
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP8	1850	ENSG00000278165
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	ALPL	249	ENSG00000162551
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP3	1845	ENSG00000108861
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP7	1849	ENSG00000164086
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP29	338599	ENSG00000188716
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP29	338599	ENSG00000281660
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	NT5C1B-RDH14	100526794	ENSG00000250741
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	MTM1	4534	ENSG00000171100
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	THTPA	79178	ENSG00000259431
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PGP	283871	ENSG00000184207
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	NT5E	4907	ENSG00000135318
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	EPM2A	7957	ENSG00000112425
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	ITPK1	3705	ENSG00000100605
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	ITPK1	3705	ENSG00000274958
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	NANP	140838	ENSG00000170191
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPN14	5784	ENSG00000152104
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPRM	5797	ENSG00000173482
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPRJ	5795	ENSG00000149177
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPN13	5783	ENSG00000163629
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPRG	5793	ENSG00000144724
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PON1	5444	ENSG00000005421
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP9	1852	ENSG00000130829
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPN22	26191	ENSG00000134242
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPRO	5800	ENSG00000151490
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PPP1CA	5499	ENSG00000172531
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	ALPI	248	ENSG00000163295
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	ALPP	250	ENSG00000163283
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPRH	5794	ENSG00000080031
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PPP3CB	5532	ENSG00000107758
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPRK	5796	ENSG00000152894
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPRK	5796	ENSG00000273993
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPN7	5778	ENSG00000143851
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPRE	5791	ENSG00000132334
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PON3	5446	ENSG00000105852
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPRB	5787	ENSG00000127329
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	EPHX2	2053	ENSG00000120915
https://en.wikipedia.org/wiki/Lactation	http://www.wikidata.org/entity/Q719426	lactation	GO:0007595	SERPINC1	462	ENSG00000117601
https://en.wikipedia.org/wiki/Lactation	http://www.wikidata.org/entity/Q719426	lactation	GO:0007595	VDR	7421	ENSG00000111424
https://en.wikipedia.org/wiki/Lactation	http://www.wikidata.org/entity/Q719426	lactation	GO:0007595	APRT	353	ENSG00000198931
https://en.wikipedia.org/wiki/Lactation	http://www.wikidata.org/entity/Q719426	lactation	GO:0007595	SLC6A3	6531	ENSG00000142319
https://en.wikipedia.org/wiki/Lactation	http://www.wikidata.org/entity/Q719426	lactation	GO:0007595	SLC6A3	6531	ENSG00000276996
https://en.wikipedia.org/wiki/Lactation	http://www.wikidata.org/entity/Q719426	lactation	GO:0007595	UMPS	7372	ENSG00000114491
https://en.wikipedia.org/wiki/Lactation	http://www.wikidata.org/entity/Q719426	lactation	GO:0007595	PRL	5617	ENSG00000172179
https://en.wikipedia.org/wiki/Lactation	http://www.wikidata.org/entity/Q719426	lactation	GO:0007595	APLN	8862	ENSG00000171388
https://en.wikipedia.org/wiki/Lactation	http://www.wikidata.org/entity/Q719426	lactation	GO:0007595	PPAT	5471	ENSG00000128059
https://en.wikipedia.org/wiki/Lactation	http://www.wikidata.org/entity/Q719426	lactation	GO:0007595	XDH	7498	ENSG00000158125
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	HDHD2	84064	ENSG00000167220
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	NT5C2	22978	ENSG00000076685
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPMT1	114971	ENSG00000110536
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPMT1	114971	ENSG00000285206
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	FIG4	9896	ENSG00000112367
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	LPIN3	64900	ENSG00000132793
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	MTMR6	9107	ENSG00000139505
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP23	54935	ENSG00000158716
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	ACP4	93650	ENSG00000142513
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	NT5C1B	93034	ENSG00000185013
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	MTMR8	55613	ENSG00000102043
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	TIGAR	57103	ENSG00000078237
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	CDC14C	168448	ENSG00000218305
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	NT5C1A	84618	ENSG00000116981
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPN5	84867	ENSG00000110786
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	CILP	8483	ENSG00000138615
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	CDC14B	8555	ENSG00000081377
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PSPHP1	8781	ENSG00000226278
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	CTDSP2	10106	ENSG00000175215
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	UBASH3A	53347	ENSG00000160185
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	LPIN2	9663	ENSG00000101577
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP19	142679	ENSG00000162999
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	RNGTT	8732	ENSG00000111880
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	MTMR2	8898	ENSG00000087053
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPN18	26469	ENSG00000072135
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP13	51207	ENSG00000079393
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP16	80824	ENSG00000111266
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP16	80824	ENSG00000280962
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	MTMR4	9110	ENSG00000108389
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PNKP	11284	ENSG00000039650
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP12	11266	ENSG00000081721
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP18	150290	ENSG00000167065
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP26	78986	ENSG00000133878
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPRU	10076	ENSG00000060656
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP15	128853	ENSG00000149599
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	HDDC2	51020	ENSG00000111906
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	MTMR9	66036	ENSG00000104643
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	MTMR9	66036	ENSG00000285032
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTPRZ1	5803	ENSG00000106278
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	LPIN1	23175	ENSG00000134324
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	NUDT16	131870	ENSG00000198585
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	CDC14A	8556	ENSG00000079335
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	NT5C3B	115024	ENSG00000141698
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	NT5C3A	51251	ENSG00000122643
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTP4A3	11156	ENSG00000184489
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PTP4A3	11156	ENSG00000275575
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	STYXL2	92235	ENSG00000198842
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	PGAM5	192111	ENSG00000247077
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP22	56940	ENSG00000112679
https://en.wikipedia.org/wiki/Dephosphorylation	http://www.wikidata.org/entity/Q1101143	dephosphorylation	GO:0016311	DUSP21	63904	ENSG00000189037
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	DAB2	1601	ENSG00000153071
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	TINAG	27283	ENSG00000137251
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	HP	3240	ENSG00000257017
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	SPARC	6678	ENSG00000113140
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	CD14	929	ENSG00000170458
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	HPX	3263	ENSG00000110169
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	HBB	3043	ENSG00000244734
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	ADRB2	154	ENSG00000169252
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	INSR	3643	ENSG00000171105
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	AGER	177	ENSG00000230514
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	AGER	177	ENSG00000231268
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	AGER	177	ENSG00000234729
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	AGER	177	ENSG00000237405
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	AGER	177	ENSG00000204305
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	AGER	177	ENSG00000206320
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	AGER	177	ENSG00000229058
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	LRP12	29967	ENSG00000147650
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	TMPRSS15	5651	ENSG00000154646
https://en.wikipedia.org/wiki/Gastrulation	http://www.wikidata.org/entity/Q1141026	gastrulation	GO:0007369	GSC	145258	ENSG00000133937
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	SORL1	6653	ENSG00000137642
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	CD5L	922	ENSG00000073754
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	ACKR2	1238	ENSG00000144648
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	PRSS12	8492	ENSG00000164099
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	ASGR1	432	ENSG00000141505
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	TFR2	7036	ENSG00000106327
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	TMEM108	66000	ENSG00000144868
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	ASGR2	433	ENSG00000161944
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	LGALS3BP	3959	ENSG00000108679
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	TMPRSS3	64699	ENSG00000160183
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	RABEPK	10244	ENSG00000136933
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	LRP2	4036	ENSG00000081479
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	REPS1	85021	ENSG00000135597
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	MRC1	4360	ENSG00000260314
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	PRG4	10216	ENSG00000116690
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	TMPRSS13	84000	ENSG00000137747
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	SAA1	6288	ENSG00000173432
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	SAA1	6288	ENSG00000288411
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	HSP90B1	7184	ENSG00000166598
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	ARHGAP27	201176	ENSG00000159314
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	ARHGAP27	201176	ENSG00000276836
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	ARHGAP27	201176	ENSG00000276907
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	DBNL	28988	ENSG00000136279
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	MARCO	8685	ENSG00000019169
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	SBSPON	157869	ENSG00000164764
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	SUSD2	56241	ENSG00000099994
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	IGKV3D-20	28874	ENSG00000211625
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	STAB2	55576	ENSG00000136011
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	DNM1	1759	ENSG00000106976
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	HPR	3250	ENSG00000261701
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	PGBD1	84547	ENSG00000137338
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	ACKR4	51554	ENSG00000129048
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	TINAGL1	64129	ENSG00000142910
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	CFI	3426	ENSG00000205403
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	SCARA3	51435	ENSG00000168077
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	PPT1	5538	ENSG00000131238
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	TMPRSS5	80975	ENSG00000166682
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	LRP10	26020	ENSG00000197324
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	SSC4D	136853	ENSG00000146700
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	STAB1	23166	ENSG00000010327
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	TMPRSS2	7113	ENSG00000184012
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	SCARA5	286133	ENSG00000168079
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	APOBR	55911	ENSG00000184730
https://en.wikipedia.org/wiki/Receptor-mediated_endocytosis	http://www.wikidata.org/entity/Q1135604	receptor-mediated endocytosis	GO:0006898	LDLRAD3	143458	ENSG00000179241
